Rush Hour,Alcohol Involved,Align,Work Zone,Weekday,Accident at Intersection,Accident at Roadway,Speed Limit,Number of Vehical Involved,Weather,Injury
1,0,1,0,1,1,1,30,2,No,2
0,0,1,0,1,1,1,30,2,No,2
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
0,1,1,0,1,1,1,35,2,No,2
1,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,1,1,0,0,1,1,50,2,No,1
0,0,1,0,0,1,1,65,2,No,1
0,0,1,0,1,1,1,25,2,No,2
0,1,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,50,2,No,1
1,0,1,0,1,1,1,60,2,No,2
0,0,1,0,1,1,1,30,1,No,1
0,0,1,0,1,0,0,30,1,No,1
0,0,1,0,1,0,1,35,1,No,1
0,1,1,0,1,0,1,35,1,No,1
1,0,2,0,1,1,1,65,1,No,2
0,0,2,0,0,1,0,65,1,No,2
1,0,1,0,1,1,1,40,2,No,1
0,0,2,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,1,2,0,1,1,1,50,2,No,2
0,0,1,0,1,0,1,50,2,No,2
1,0,2,0,1,1,1,55,2,No,1
0,0,2,0,1,1,1,65,2,No,2
1,0,1,0,1,1,1,25,2,No,2
0,0,1,0,0,1,1,25,2,No,2
1,0,1,0,1,0,1,30,2,No,2
1,0,1,0,1,1,1,30,2,No,2
0,0,1,0,0,1,1,35,2,No,1
1,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
0,0,2,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,45,2,No,2
1,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
1,0,1,0,0,1,1,55,2,No,1
0,1,1,0,1,1,1,55,2,No,2
0,0,1,0,0,1,1,35,3,No,1
0,0,1,0,1,1,1,35,2,No,2
1,0,1,0,1,1,1,35,3,No,2
0,0,1,0,0,0,1,40,2,No,2
0,0,1,0,1,1,1,45,2,No,1
0,1,1,0,1,1,1,45,2,No,1
0,0,1,0,1,0,1,45,2,No,2
0,1,2,0,0,1,1,55,2,No,1
1,0,1,0,1,1,1,65,3,No,2
0,1,1,0,1,0,0,25,1,No,1
0,0,1,0,0,0,1,25,1,No,1
0,1,1,0,1,0,0,25,1,No,2
0,0,1,0,1,1,0,30,1,No,1
1,0,2,0,1,1,0,30,1,No,1
0,1,1,0,0,0,0,35,1,No,1
0,1,1,0,1,1,0,35,1,No,1
0,0,1,0,1,1,0,35,1,No,2
1,0,2,0,1,1,0,35,1,No,2
0,0,1,0,0,1,0,40,1,No,1
0,0,2,0,0,1,0,45,1,No,1
0,0,1,0,1,0,0,45,1,No,2
0,0,1,0,0,1,0,45,1,No,2
0,1,1,0,1,1,0,45,1,No,2
0,1,1,0,1,0,0,45,1,No,2
0,0,2,0,0,0,0,45,1,No,2
0,1,2,0,1,1,0,50,1,No,2
0,0,1,0,1,1,0,55,1,No,1
0,1,2,0,0,1,0,55,1,No,1
0,0,1,0,1,1,1,55,1,No,1
0,0,1,0,1,1,0,55,1,No,2
0,0,2,0,1,1,0,55,1,No,2
0,1,2,0,0,1,0,60,1,No,1
0,0,1,1,1,1,0,60,1,No,2
0,0,2,0,1,1,0,65,1,No,1
0,0,2,0,1,1,1,65,1,No,2
0,0,2,0,1,1,0,65,1,No,2
0,1,2,0,1,1,0,65,1,No,2
0,0,1,0,0,1,0,70,1,No,2
0,0,1,0,0,1,1,25,2,No,2
0,0,2,0,1,1,1,20,2,No,2
1,0,2,0,0,1,1,25,2,No,2
0,0,2,0,1,1,1,35,2,No,1
0,0,2,0,1,1,1,35,2,No,1
0,0,2,0,1,1,1,35,2,No,2
0,0,2,0,1,1,1,35,2,No,2
1,0,1,0,1,1,1,35,2,No,2
1,0,2,0,1,1,1,40,2,No,1
1,0,2,0,1,1,1,40,2,No,2
0,0,2,0,1,1,1,45,2,No,1
0,0,2,0,0,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,0,1,1,1,1,1,45,2,No,2
1,0,2,0,0,1,1,45,2,No,2
0,0,2,0,1,1,1,50,2,No,2
0,0,2,0,1,1,1,50,2,No,2
1,0,1,0,0,1,1,55,2,No,2
0,0,1,1,0,1,1,60,3,No,1
1,0,1,0,1,1,1,60,3,No,2
0,1,1,0,1,1,1,60,2,No,2
0,0,1,0,1,1,1,65,2,No,1
1,0,1,0,1,1,1,65,2,No,2
0,1,1,0,0,1,0,20,1,No,2
0,1,2,0,1,1,0,25,1,No,1
0,1,1,0,1,1,0,25,1,No,2
0,0,1,0,0,1,0,25,1,No,2
1,0,1,0,1,1,0,25,1,No,2
0,0,1,0,1,0,0,25,1,No,2
0,0,2,0,1,1,0,35,1,No,1
0,1,2,0,0,1,0,35,1,No,1
0,0,2,0,1,1,1,40,1,No,1
0,0,2,0,1,1,0,40,1,No,2
0,0,1,0,1,0,0,45,1,No,1
0,1,2,0,1,1,0,45,1,No,1
0,0,2,0,1,1,0,55,1,No,1
0,0,2,0,1,1,0,55,1,No,1
0,1,2,0,1,1,0,55,1,No,1
0,0,1,0,0,1,0,55,1,No,2
0,0,2,0,0,1,0,55,1,No,2
0,0,1,0,1,1,0,60,1,No,1
0,0,2,0,1,1,0,60,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,1,1,0,0,1,1,65,1,No,1
0,0,1,0,1,1,0,65,1,No,1
0,0,1,0,0,1,0,65,1,No,1
0,1,2,0,1,1,0,65,1,No,2
0,0,1,0,1,1,0,65,1,No,2
0,1,2,0,0,1,1,70,1,No,2
0,0,1,0,1,1,1,40,2,No,1
0,0,2,0,1,1,1,40,2,No,2
0,0,1,1,1,0,1,45,2,No,2
0,0,1,1,1,1,1,45,2,No,2
1,0,1,0,1,0,1,45,2,No,2
0,0,1,0,0,0,1,45,2,No,2
1,0,1,0,1,0,1,45,2,No,2
0,1,1,0,0,1,1,55,2,No,2
1,0,1,0,0,0,1,55,2,No,2
0,0,1,0,0,0,1,55,2,No,2
0,0,1,0,0,0,1,55,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,0,0,0,1,60,2,No,1
0,1,1,0,0,0,1,70,2,No,2
0,0,1,0,1,1,1,30,2,No,1
1,0,1,0,0,1,1,30,2,No,2
0,0,1,0,1,1,1,30,2,No,2
1,0,1,0,1,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
1,0,1,0,1,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
1,0,1,0,0,1,1,35,2,No,1
0,1,1,0,0,1,1,35,2,No,1
0,1,2,0,1,1,1,35,2,No,1
1,0,1,0,1,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
1,1,1,0,0,1,1,35,2,No,2
0,0,1,1,0,1,1,35,2,No,2
1,0,2,0,1,1,1,35,2,No,2
0,0,1,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,3,No,1
1,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,45,2,No,1
1,0,1,0,0,1,1,45,2,No,1
0,0,1,0,1,1,1,45,3,No,1
0,0,1,0,1,1,1,45,2,No,1
0,1,1,0,0,1,1,45,2,No,1
1,0,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,0,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,1,1,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
1,0,1,0,0,1,1,45,2,No,2
0,0,1,0,1,1,1,50,2,No,2
1,0,1,0,1,1,1,55,2,No,2
0,0,1,1,1,0,1,55,2,No,2
0,0,1,0,0,1,1,65,2,No,2
0,0,1,0,0,1,1,40,2,No,2
0,1,1,0,1,1,1,40,2,No,2
1,0,1,0,1,1,1,25,2,No,1
0,0,1,0,1,0,1,25,2,No,1
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,2,No,1
0,0,2,0,1,1,1,40,2,No,1
0,1,1,0,0,0,1,40,2,No,1
1,0,1,0,1,1,1,45,2,No,1
1,0,2,1,1,0,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,1
0,0,1,0,0,0,1,45,2,No,1
0,0,1,0,1,1,1,45,3,No,1
0,0,1,0,1,1,1,45,2,No,2
1,1,1,0,1,1,1,45,3,No,2
0,1,1,0,1,1,1,45,2,No,2
0,0,1,1,1,1,1,45,2,No,2
0,0,2,0,1,1,1,45,2,No,2
0,0,1,0,0,1,1,50,2,No,2
1,0,1,0,1,1,1,50,2,No,2
0,0,1,0,1,1,1,50,2,No,2
0,0,1,0,0,1,1,50,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,2,0,1,1,1,55,2,No,2
0,1,1,0,1,1,1,55,2,No,2
1,0,1,0,0,1,1,55,2,No,2
1,0,1,0,1,0,1,55,2,No,2
0,0,1,0,0,0,1,55,2,No,2
1,0,2,0,0,1,1,55,2,No,2
0,0,1,0,1,1,1,60,2,No,2
0,0,2,0,0,0,1,65,2,No,2
0,0,2,0,1,0,1,70,2,No,2
1,0,1,0,1,0,1,70,2,No,2
0,0,1,0,1,0,0,25,1,No,1
0,1,1,0,1,0,0,25,1,No,2
0,1,1,0,0,0,0,25,1,No,2
1,0,1,0,1,1,0,25,1,No,2
0,0,2,0,1,1,0,25,1,No,2
0,1,1,0,1,1,0,30,1,No,2
1,0,2,0,1,1,0,30,1,No,2
0,0,1,0,0,0,1,35,1,No,1
0,1,1,0,1,0,0,35,1,No,1
0,0,1,0,1,1,0,35,1,No,1
0,1,1,0,1,1,0,35,1,No,1
0,0,2,0,1,1,1,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
0,1,1,0,0,1,1,35,1,No,1
0,1,2,0,1,0,0,35,1,No,2
0,1,1,0,0,1,0,35,1,No,2
0,0,1,0,1,0,0,35,1,No,2
0,1,1,0,1,0,0,35,1,No,2
0,1,1,0,1,0,0,35,1,No,2
0,1,2,0,0,1,0,40,1,No,1
0,0,2,0,1,1,0,40,1,No,1
0,0,1,0,0,0,0,40,1,No,2
0,0,1,0,1,1,0,40,1,No,2
0,0,1,0,1,1,0,45,1,No,1
0,1,1,0,1,0,0,45,1,No,1
0,1,1,0,0,0,0,45,1,No,1
0,0,1,0,0,1,1,45,2,No,1
0,1,2,0,0,1,0,45,1,No,1
0,0,1,1,0,0,1,45,1,No,2
0,0,1,0,1,1,0,45,1,No,2
0,1,2,0,0,1,0,45,1,No,2
0,0,1,0,1,1,1,50,1,No,1
0,0,1,0,1,1,1,50,1,No,1
0,0,1,0,0,1,0,50,1,No,2
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,0,1,0,55,1,No,2
0,1,1,0,0,1,0,55,1,No,2
1,0,1,1,1,0,0,55,1,No,2
0,0,1,0,1,0,0,55,1,No,2
0,0,2,0,0,0,0,70,1,No,2
0,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,0,1,65,2,No,1
0,1,1,0,0,1,1,45,2,No,2
1,0,1,0,1,0,1,65,2,No,1
1,0,1,0,1,0,1,65,4,No,2
1,0,1,0,1,1,1,40,3,No,1
0,0,1,0,0,1,1,40,2,No,2
0,1,1,0,1,1,1,45,2,No,2
0,0,1,0,0,1,1,45,3,No,1
0,0,1,0,1,1,1,45,2,No,1
1,0,1,0,1,1,1,45,2,No,1
0,0,1,0,0,1,1,45,2,No,2
1,0,1,0,0,1,1,50,2,No,2
1,1,1,0,0,1,1,50,2,No,2
1,1,1,0,0,0,1,55,2,No,1
0,0,1,0,1,1,1,55,2,No,1
0,1,1,0,1,0,1,55,2,No,2
0,0,1,0,0,0,1,65,3,No,1
0,0,1,0,0,0,1,65,2,No,1
0,0,1,0,1,1,1,65,2,No,2
0,1,1,0,1,1,1,40,3,No,1
0,0,1,0,1,1,1,40,3,No,1
0,0,1,0,1,1,1,40,2,No,1
0,0,1,0,0,1,1,45,2,No,1
0,0,1,0,0,1,1,45,2,No,2
0,1,1,0,0,1,1,50,2,No,2
0,0,1,0,1,1,1,50,2,No,2
1,0,1,0,1,0,1,55,2,No,2
0,1,1,0,1,1,1,60,2,No,1
0,0,1,0,0,0,1,60,2,No,2
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,0,0,1,65,3,No,1
0,1,1,0,0,0,1,65,2,No,1
0,0,1,0,1,0,1,65,3,No,1
1,0,2,0,1,0,1,65,3,No,2
0,0,1,0,0,0,0,40,1,No,1
1,0,1,0,1,0,0,45,1,No,1
0,1,1,0,1,0,0,65,1,No,1
0,0,1,0,1,0,0,65,1,No,1
0,0,1,0,1,0,0,65,1,No,2
0,1,1,0,1,0,1,55,3,No,1
1,0,1,0,1,1,1,35,2,No,2
0,0,2,0,1,1,1,40,3,No,2
1,0,1,0,1,1,1,40,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,2,0,1,0,1,55,2,No,2
0,0,1,0,1,0,1,55,4,No,2
0,0,1,0,0,0,1,55,2,No,2
0,0,1,0,1,0,1,60,2,No,1
1,0,1,0,1,0,1,60,4,No,1
0,1,1,0,1,0,1,60,2,No,2
0,1,1,0,1,1,1,60,2,No,2
0,0,1,0,1,0,1,60,2,No,2
0,1,1,0,0,0,1,60,2,No,2
0,0,1,0,1,0,1,60,3,No,2
0,1,1,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,3,No,1
0,1,1,0,0,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,1,1,65,2,No,2
1,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
1,0,1,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,40,2,No,1
0,1,1,0,1,1,1,40,3,No,1
0,0,1,0,1,1,1,40,2,No,2
1,0,1,0,1,1,1,45,3,No,1
1,0,1,0,0,1,1,45,2,No,1
1,0,1,0,0,1,1,45,2,No,1
1,0,1,0,1,1,1,45,2,No,1
0,1,1,0,1,1,1,45,2,No,2
1,0,1,0,1,1,1,45,3,No,2
0,0,1,0,0,1,1,50,2,No,1
1,0,1,0,0,1,1,50,2,No,1
1,0,1,0,1,1,1,50,2,No,1
0,0,1,0,1,1,1,55,2,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,0,1,1,55,2,No,1
0,0,1,0,1,1,1,55,2,No,2
1,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,0,0,1,65,2,No,1
0,0,1,0,0,0,1,65,3,No,1
0,0,1,0,1,0,1,65,2,No,1
1,0,1,0,0,0,1,65,2,No,1
0,1,2,0,1,0,1,65,2,No,1
0,1,1,0,1,0,1,65,3,No,1
1,0,1,0,1,0,1,65,2,No,2
0,0,1,0,0,1,1,65,2,No,2
0,0,1,0,1,0,1,70,2,No,1
0,0,1,0,0,1,1,45,2,No,1
0,0,1,0,1,0,1,65,3,No,1
0,1,1,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,2,No,1
0,0,1,0,0,1,1,45,2,No,1
0,1,1,0,1,1,1,45,2,No,1
0,0,1,0,1,0,1,45,2,No,1
0,1,1,0,1,1,1,45,3,No,1
0,1,1,0,1,1,1,45,2,No,1
0,0,1,0,0,1,1,45,2,No,2
1,0,1,0,1,1,1,45,2,No,2
1,0,1,0,1,1,1,45,2,No,2
1,1,1,0,0,1,1,45,2,No,2
0,0,1,0,0,1,1,50,2,No,2
0,0,1,0,1,0,1,55,3,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,1,0,1,55,3,No,1
0,0,1,0,0,0,1,55,3,No,2
0,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,1,1,60,3,No,1
0,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,60,5,No,1
0,0,1,0,1,0,1,60,4,No,1
1,0,1,0,1,0,1,60,2,No,1
1,0,1,0,1,0,1,60,3,No,1
1,0,1,0,1,0,1,60,2,No,1
0,1,2,0,0,0,1,60,2,No,1
0,0,1,0,1,0,1,60,3,No,1
0,0,1,0,1,1,1,60,3,No,2
0,0,2,0,1,0,1,60,2,No,2
0,1,1,0,1,0,1,60,2,No,2
1,0,1,0,1,0,1,60,2,No,2
0,0,1,0,1,0,1,60,2,No,2
0,0,2,0,1,0,1,65,2,No,2
0,1,1,0,1,0,1,65,2,No,1
0,1,1,0,1,0,1,65,3,No,1
1,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,5,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,0,0,1,65,3,No,1
0,0,1,0,1,0,1,65,2,No,1
1,0,1,0,1,0,1,65,3,No,1
1,0,1,0,1,0,1,65,3,No,1
0,0,1,0,0,0,1,65,2,No,1
1,0,1,0,1,0,1,65,4,No,1
1,0,2,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
1,0,1,0,1,0,1,65,3,No,2
0,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,0,1,65,2,No,2
0,0,1,1,1,0,1,65,2,No,2
0,1,1,0,1,1,0,35,1,No,1
0,0,1,0,1,1,0,35,1,No,1
0,0,2,0,0,0,0,35,1,No,2
0,0,1,0,0,0,1,40,1,No,1
1,0,1,0,1,1,0,40,1,No,2
0,0,1,1,1,0,1,45,1,No,2
0,0,1,0,0,1,0,45,1,No,1
0,0,1,0,1,0,0,45,2,No,2
0,0,1,0,1,0,0,55,1,No,2
0,0,1,0,0,0,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,2
0,0,1,0,0,0,0,55,2,No,2
0,0,2,0,0,0,0,60,1,No,1
0,0,1,0,0,0,1,60,1,No,1
0,0,1,0,0,0,0,60,1,No,1
0,0,1,0,1,0,0,60,1,No,1
0,0,1,0,1,0,0,60,1,No,1
0,0,1,0,1,0,0,60,1,No,2
1,0,1,0,0,0,0,65,1,No,1
0,0,1,0,1,0,1,65,1,No,1
0,0,1,0,1,0,1,65,3,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,1,1,0,1,0,0,65,1,No,1
0,0,1,0,1,0,1,65,1,No,1
0,0,1,0,0,0,0,65,1,No,2
0,0,1,0,0,0,1,65,1,No,2
0,0,1,0,0,0,0,65,1,No,2
0,1,1,0,0,0,0,65,1,No,2
0,1,1,0,0,0,0,65,1,No,2
0,1,1,0,1,0,1,45,2,No,1
1,0,1,0,1,0,1,35,2,No,2
0,1,1,0,0,1,1,40,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,0,1,45,2,No,2
0,0,1,0,1,0,1,45,2,No,2
0,0,1,0,1,1,1,50,2,No,2
0,0,1,0,1,1,1,55,2,No,1
0,0,2,0,1,0,1,55,2,No,1
1,0,1,0,0,0,1,55,2,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,0,1,1,55,2,No,2
0,0,1,0,1,0,1,55,2,No,2
1,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,0,1,55,3,No,2
1,0,1,0,1,0,1,55,2,No,2
0,0,2,0,0,0,1,60,2,No,1
0,1,1,0,0,1,1,60,2,No,1
0,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,60,2,No,1
0,0,2,0,1,1,1,60,2,No,1
0,0,2,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,60,2,No,1
1,0,1,0,1,0,1,60,2,No,1
1,1,1,0,0,0,1,60,2,No,1
0,0,1,0,1,0,1,60,2,No,2
0,0,1,0,1,1,1,60,2,No,2
0,0,1,0,1,0,1,60,2,No,2
1,1,1,0,0,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,2,0,1,0,1,65,2,No,2
0,0,2,0,1,0,1,65,2,No,2
1,1,1,0,1,0,1,65,2,No,2
0,0,1,0,1,0,1,65,3,No,2
1,0,1,0,0,0,1,65,2,No,2
0,1,1,0,0,0,1,65,2,No,2
0,1,1,0,0,0,1,65,2,No,2
0,0,1,0,0,0,1,65,2,No,2
0,0,1,0,0,0,1,70,2,No,1
0,0,1,0,0,1,1,25,3,No,1
0,0,1,0,1,1,1,25,2,No,2
0,0,1,0,1,1,1,30,2,No,2
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
0,1,1,0,0,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
1,0,1,0,1,1,1,35,2,No,1
0,0,1,0,0,1,1,35,2,No,1
1,0,1,0,1,1,1,35,2,No,1
0,1,1,0,0,1,1,35,2,No,1
1,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
1,0,1,0,0,1,1,35,3,No,1
1,0,1,0,1,1,1,35,2,No,1
0,1,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
0,1,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
1,0,1,0,0,1,1,35,2,No,2
1,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
1,0,1,0,1,1,1,35,2,No,2
1,0,1,0,0,1,1,35,2,No,2
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,2,No,1
1,0,2,0,1,1,1,40,2,No,1
0,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,40,3,No,1
0,0,1,0,1,1,1,40,2,No,1
0,1,1,0,1,1,1,40,2,No,1
0,0,2,0,0,1,1,40,4,No,1
0,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,40,2,No,1
0,0,1,0,0,1,1,40,2,No,2
1,0,1,0,1,1,1,40,2,No,2
0,0,1,0,1,1,1,40,2,No,2
1,0,1,0,1,1,1,40,2,No,2
1,0,1,0,1,1,1,40,2,No,2
0,0,1,0,0,1,1,40,2,No,2
0,1,1,0,0,1,1,45,3,No,1
0,0,1,0,1,1,1,45,2,No,1
0,1,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,1
0,0,1,0,0,1,1,45,2,No,1
0,0,1,0,0,1,1,45,2,No,1
0,0,1,0,1,1,1,45,3,No,1
1,0,1,0,1,1,1,45,2,No,1
0,1,1,0,0,1,1,45,2,No,1
1,0,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,3,No,1
0,0,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,1
1,0,1,0,1,1,1,45,2,No,2
0,0,1,0,0,1,1,45,2,No,2
1,1,1,0,1,1,1,45,2,No,2
0,0,1,0,0,1,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,0,1,45,2,No,2
0,0,1,0,1,1,1,45,2,No,2
0,0,1,0,1,1,1,50,2,No,1
0,1,1,0,0,1,1,50,2,No,1
0,1,1,0,1,1,1,50,2,No,1
0,0,1,0,1,1,1,50,2,No,2
0,0,1,0,0,1,1,50,2,No,2
0,0,1,0,0,1,1,55,2,No,1
0,1,1,0,0,1,1,55,2,No,1
0,0,1,0,1,1,1,55,2,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,1,1,0,1,55,2,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,1,0,1,55,3,No,1
0,0,1,0,1,1,1,55,2,No,2
1,0,1,0,1,0,1,55,2,No,2
0,0,1,0,0,0,1,55,3,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,1,1,55,2,No,2
0,0,1,0,0,1,1,55,2,No,2
0,0,1,0,1,0,1,60,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,1
0,0,1,0,1,1,1,65,2,No,1
0,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,0,1,65,2,No,2
0,1,1,0,1,0,1,65,2,No,2
0,0,1,0,0,0,1,65,2,No,2
0,0,1,0,1,1,1,35,2,No,1
0,1,1,0,1,1,1,45,2,No,1
0,1,1,0,1,1,1,45,2,No,1
1,0,1,0,0,1,1,45,2,No,1
0,1,1,0,0,1,1,50,2,No,1
0,1,1,0,1,1,1,35,2,No,1
1,0,1,0,1,0,1,35,3,No,1
0,0,1,0,1,1,1,35,2,No,1
0,0,1,0,1,1,1,35,2,No,1
1,0,1,0,1,0,1,35,2,No,1
0,1,1,0,1,1,1,35,3,No,2
0,0,1,0,1,1,1,35,2,No,2
0,0,1,0,0,1,1,35,2,No,2
0,0,1,0,0,1,1,35,2,No,2
1,0,1,0,1,0,1,35,3,No,2
0,0,1,0,1,0,1,40,2,No,1
0,0,1,0,1,1,1,40,3,No,1
0,0,1,0,1,1,1,40,2,No,1
1,0,1,0,1,1,1,40,2,No,1
0,0,1,0,0,1,1,40,2,No,2
1,0,1,0,1,1,1,40,2,No,2
1,0,1,0,1,1,1,40,2,No,2
0,0,1,0,0,1,1,45,2,No,1
1,0,2,0,1,0,1,45,4,No,1
1,1,1,0,0,1,1,45,2,No,1
0,0,1,0,1,1,1,45,2,No,1
1,0,1,0,1,0,1,45,2,No,1
1,0,1,0,1,1,1,45,3,No,1
1,0,1,1,1,0,1,45,2,No,2
0,0,1,0,0,1,1,45,2,No,2
0,0,1,0,1,0,1,45,3,No,2
0,1,1,0,0,1,1,45,3,No,2
1,0,1,0,1,1,1,45,2,No,2
0,1,1,0,1,1,1,45,3,No,2
0,1,1,0,0,1,1,45,2,No,2
1,0,1,0,1,1,1,50,2,No,1
1,0,1,0,1,1,1,50,2,No,1
1,0,1,0,0,1,1,50,2,No,1
0,0,1,0,1,1,1,50,2,No,2
1,0,1,0,1,0,1,50,2,No,2
0,0,1,1,1,1,1,55,2,No,2
0,0,1,1,1,0,1,55,4,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,0,0,1,55,3,No,1
0,0,1,0,1,0,1,55,3,No,1
0,0,1,0,1,0,1,55,2,No,1
0,0,1,0,1,0,1,55,3,No,1
1,0,1,0,0,0,1,55,3,No,1
0,0,1,0,1,0,1,55,3,No,2
